,Bavarian,German,GBERT_avg_prob,MBERT_avg_prob
9408,gmoaräd,gemeinderäten,0.9830383062362672,0.9999996423721312
9409,gmoarät,gemeinderäten,0.987457036972046,1.0
9410,gmoasame,gemeinsamen,0.3531146347522735,0.9999980926513672
9411,gmoaschoftsleistung,gemeinschaftsleistung,0.9999141693115234,1.0
9412,gmoaschoftsvoasitznda,gemeinschaftsvorsitzender,0.9971844553947448,1.0
9413,gmoasitz,gemeindesitz,1.0,1.0
9414,gmoasitz,gemeindesitzes,1.0,1.0
9415,gmoasome,gemeinsame,0.4361578822135925,0.2792665660381317
9416,gmoastroßn,gemeindestraßen,0.613027036190033,0.9999974370002748
9417,gmoatei,gemeindeteilen,0.7230232954025269,1.0
9418,gmoaterritorium,gemeindeterritorium,1.0,1.0
9419,gmoavaband,gemeindeverbandes,0.9999992847442628,1.0
9420,gmoavabindungsstroßn,gemeindeverbindungsstraße,1.0,0.9943435788154602
9421,gmoawoid,gemeindewald,0.9992716908454896,1.0
9422,gmoawoppn,gemeindewappen,0.8051534295082092,1.0
9423,gmoawoppn,gemeindewappens,0.9999862313270568,1.0
9424,gmoazentrum,gemeindezentrum,0.9998858571052552,1.0
9425,gmoazuaghearigkeit,gemeindezugehörigkeit,0.999600887298584,1.0
9426,gmoaräd,gemeinderäte,0.9999542236328124,1.0
9427,gmoarod,gemeinderat,0.9903646111488342,0.9999962449073792
9428,gmochd,versah,0.7464783191680908,0.908254086971283
9429,gmoareform,gemeindereform,0.9999954104423524,1.0
9430,gmoagrenz,gemeindegebiets,0.8908679485321045,0.9999998807907104
9431,gmoahaptort,gemeindehauptort,0.9934556484222412,1.0
9432,gmoaliche,gemeindliche,0.9973272681236268,0.9999997615814208
9433,gmoaliegt,gemeinde,0.9823150634765624,0.9999998211860656
9434,gmoaliegt,liegt,0.6542821526527405,0.9982190132141112
9435,gmoan,gemeinde,0.4867451190948486,1.0
9436,gmoanama,gemeindename,0.9998525977134703,1.0
9437,gmoanama,gemeindenamen,0.9999890327453612,1.0
9438,gmoanützige,gemeinnützige,1.0,1.0
9439,gmoapolizei,gemeindepolizei,0.9928452968597412,1.0
9440,gmoapresident,gemeindepräsident,0.9999998807907104,1.0
9441,gmochd,gebacken,0.8222687840461731,0.6968961358070374
9442,gmochd,versperrte,0.3876786231994629,0.9001328349113464
9443,goadnet,geordnet,0.984780728816986,1.0
9444,goatnstod,gartenstadt,0.7685245871543884,1.0
9445,gobld,gabelt,0.7181383967399597,0.9999808073043824
9446,goddung,gattung,0.5244930386543274,0.998456597328186
9447,godehard,gotthard,0.9999999403953552,0.9999807476997375
9448,godeshaus,gotteshaus,0.9999862909317015,1.0
9449,godndoaf,godendorf,0.9993156790733336,1.0
9450,goid,gold,0.8714770078659058,0.806859016418457
9451,goidmedain,goldmedaille,0.9128053188323976,0.8964620232582092
9452,goif,golfes,0.8633609414100647,0.9999790191650392
9453,goif,golfs,0.4687286615371704,0.9996539950370787
9454,goifpark,golfpark,1.0,1.0
9455,goig'nleita,galgenleiter,0.9978572726249696,0.9999839067459106
9456,gondelteich,gondelteiches,1.0,1.0
9457,goat'npavellaun,gartenpavillon,0.9999887347221376,0.9992300271987916
9458,goabatschow,gorbatschow,0.9999998211860656,1.0
9459,gmocht,hergestellt,0.861186146736145,0.9997857809066772
9460,gmogebiet,gemeindegebiet,0.6209781169891357,0.9969258308410645
9461,gmona,gemeinde,0.7422357797622681,0.9986680150032043
9462,gnaueste,genaueste,1.0,0.9999999403953552
9463,gnehmigt,genehmigt,0.9799444079399108,1.0
9464,gnennt,erwähnt,0.9636327624320984,0.9999803900718688
9465,gnennta,genannter,0.6409705877304077,0.9998958110809326
9466,gnenntn,sogenannten,0.237930417060852,0.999991238117218
9467,gnutzd,stark,0.3564194142818451,0.1507814824581146
9468,gnutzte,genutzte,0.9493419528007508,1.0
9469,gnuzd,genutzt,0.386930376291275,0.7959311604499817
9470,gringa,geringer,0.6541953086853027,0.9718206524848938
9471,gringara,geringerer,0.2365077137947082,0.9999997615814208
9472,gschlong,geschlagen,0.6932715773582458,0.999646008014679
9473,gschdoidung,gestaltung,0.7687515020370483,0.869637131690979
9474,gschenkte,geschenkte,0.9995444416999816,1.0
9475,gschichtliche,geschichtliche,0.986157774925232,1.0
9476,gschichtn,geschichten,0.9857758283615112,0.998936414718628
9477,gschiggt,geadelt,0.9999998807907104,0.999999463558197
9478,gschitzde,geschützte,0.999636173248291,0.9999984502792358
9479,gschlecht,geschlechts,0.975962460041046,0.9999998807907104
9480,gschleifd,geschleift,0.8294754028320312,1.0
9481,gschlossne,geschlossene,0.4092705249786377,0.9973119497299194
9482,gschmissn,schleuderte,0.952178716659546,0.9994779229164124
9483,gschottat,geschottert,0.9999961853027344,1.0
9484,gschriebn,schrieb,0.8935428261756897,0.6174443960189819
9485,gschrim,geschrieben,0.9563544988632202,0.8410788178443909
9486,gschrim,kleingeschrieben,0.9997942447662354,0.9843666553497314
9487,gschdoam,obdachlos,0.905048966407776,0.9965910315513612
9488,gschaugt,sichergestellt,0.9926600456237792,0.9999998211860656
9489,gschaffne,geschaffene,1.0,1.0
9490,gruppn,gruppierungen,1.0,0.999993860721588
9491,gräbafunde,gräberfunde,1.0,1.0
9492,gräfenberg,gräfenberges,1.0,1.0
9493,gräumt,geräumt,0.939784288406372,1.0
9494,gräß,größe,0.2734206318855285,0.999999225139618
9495,gräßtn,größten,0.9121994376182556,0.9933589100837708
9496,gríndt,gegründet,0.8552455902099609,0.9999992847442628
9497,grückt,gerückt,0.9893375635147096,1.0
9498,gründ,gegründet,0.9999990463256836,0.9996588826179504
9499,gsamte,truppendienstlicher,0.9568764567375184,0.5910590887069702
9500,gsamte,vorgesetzter,0.4738918244838714,0.1824865341186523
9501,gschrim,niedergeschrieben,0.9701765179634094,0.9962910413742064
9502,gschwindigkeit,geschwindigkeit,0.926102578639984,0.9999977350234984
9503,gschäfdsfira,geschäftsführer,0.4593447148799896,0.8367337584495544
9504,gstaltet,gestaltet,0.6827659010887146,0.9999902844429016
9505,gstandn,abbrach,0.9860385656356812,0.9999330639839172
9506,gstandn,gestanden,0.9968706965446472,0.9999999403953552
9507,gstart,gestartet,0.8922208547592163,1.0
9508,gstaud,gestaut,0.967810034751892,1.0
9509,gstaut,gestaut,0.9688657522201538,1.0
9510,gsteigat,gesteigert,0.5488552451133728,0.9999991655349731
9511,gsteigate,gesteigerte,0.3499648869037628,1.0
9512,gsteine,gesteine,0.9948675632476808,0.9999996423721312
9513,gstejt,gestellt,0.4587376117706299,0.9436973929405212
9514,gstieng,verringerung,0.9763747453689576,0.2242807894945144
9515,gstift,gestiftet,0.8004046082496643,1.0
9516,gstodbereich,küstenbereich,0.954036295413971,1.0
9517,gstoddoaf,küstendorf,0.2354158908128738,0.9993770718574524
9518,gstodlandschoft,küstenlandschaft,0.1912710219621658,0.9999997615814208
9519,gstodort,küstenort,0.9963782429695128,1.0
9520,gstodregion,küstenregion,0.9743028879165648,1.0
9521,gstoina,gestohlenen,0.8738612532615662,0.9999998807907104
9522,gstoitd,gestaltet,0.335776537656784,0.873939037322998
9523,gstopld,gestapelt,0.696222186088562,0.9999999403953552
9524,gspuit,verpflichtet,0.8466195464134216,0.9093526601791382
9525,gschäfta,geschäfte,0.9999863505363464,0.9999997615814208
9526,gspeistn,gespeisten,0.8453678488731384,1.0
9527,gschäftsbereich,geschäftsbereich,1.0,1.0
9528,gschäftsführa,geschäftsführer,0.9769313931465148,0.996524691581726
9529,gschätzd,geschätzt,0.7436684370040894,1.0
9530,gschätzt,geschätzt,0.9999986886978148,1.0
9531,gsejschaft,gesellschaft,0.9997024536132812,0.9928380250930786
9532,gsejschoft,gesellschaft,0.8616982102394104,0.8820271492004395
9533,gsetzgebande,gesetzgebende,0.2167097479104995,1.0
9534,gsetzli,gesetzlich,0.1648201793432235,1.0
9535,gsetzlich,gesetzlich,0.6401803493499756,1.0
9536,gsetzt,gesetzt,0.9900925755500792,0.9999774694442748
9537,gsichdd,sichtete,0.9033488631248474,0.9257293343544006
9538,gsicht,gesichtet,0.9984420537948608,1.0
9539,gsichtspunktn,gesichtspunkten,0.9999996423721312,1.0
9540,gsomtfliaßstreckn,gesamtfließstrecke,0.9999991059303284,1.0
9541,gsomtlänga,gesamtlänge,0.467577189207077,1.0
9542,gsomtowafläch,gesamtoberfläche,0.9937039017677308,1.0
9543,gruppm,hauptgruppen,0.9593443870544434,0.9883077144622804
9544,gruppm,gruppen,0.7367640137672424,0.9999887943267822
9545,grouse,große,0.984901249408722,0.9872211813926696
9546,groussen,großen,0.8199928998947144,0.9108190536499025
9547,groussn,grossen,0.9999383091926576,0.9995713829994202
9548,groussn,großen,0.9982110261917114,0.9999424815177916
9549,groußbiagadum,großbürgertum,0.8175657987594604,0.9999552369117736
9550,groußen,großen,0.7833875417709351,0.723070502281189
9551,groußfirschtntum,großfürstentum,0.9999991059303284,1.0
9552,groußgmoa,großgemeinde,0.9983600974082948,0.999979555606842
9553,groußn,beträchtlichen,0.9999998807907104,0.9963802099227904
9554,grousheazog,großherzog,0.9995092749595642,0.9999977350234984
9555,groußoatige,großartige,0.9942638278007508,1.0
9556,groubn,groben,1.0,1.0
9557,gringste,geringste,0.95159649848938,1.0
9558,groasse,große,0.9983959197998048,0.9535019993782043
9559,grobhigln,grabhügeln,1.0,1.0
9560,grobm,grobem,0.9999983906745912,1.0
9561,grobmoi,grabmal,0.4274010360240936,0.9300761222839355
9562,grobmoßstäbli,grobmaßstäblich,1.0,1.0
9563,grobn,graben,0.9237866997718812,0.9998900294303894
9564,grobstättn,grabstätten,0.7860962152481079,0.999174177646637
9565,grobungsfejd,grabungsfeld,0.6931633949279785,0.9999934434890748
9566,grodaus,geradeaus,0.5000971555709839,1.0
9567,grof,graf,0.293038010597229,0.9998153448104858
9568,grofschoftshaptstod,grafschaftshauptstadt,0.9742233157157898,1.0
9569,grofschoftsmuseum,grafschaftsmuseum,1.0,0.9999995231628418
9570,grofschoftsvawoitung,grafschaftsverwaltung,0.9983158111572266,0.9995437264442444
9571,groslond,grasland,0.852506697177887,0.9967960715293884
9572,grossodn,grassoden,0.9819571375846864,0.9999083876609802
9573,grot,gerät,0.7700280547142029,0.9999976754188538
9574,groußpoin,großpolen,0.9996552467346193,0.999638020992279
9575,gruppiarunga,gruppierungen,0.9996370673179626,1.0
9576,grubfd,geplündert,0.4826944470405578,0.9169201254844666
9577,grummibach,grummibaches,1.0,1.0
9578,grund,anlass,0.9999921321868896,0.9998998045921326
9579,grundboch,grundgraben,1.0,1.0
9580,grundgebiag,grundgebirge,1.0,1.0
9581,grundgesetzs,grundgesetzes,0.9999998211860656,1.0
9582,grundgfälle,grundgefälle,1.0,1.0
9583,grundgsetz,grundgesetz,0.9997104406356812,1.0
9584,grundgsetz,grundgesetzes,0.9999956488609314,1.0
9585,grundgstoa,grundgestein,1.0,1.0
9586,grundlag,grundlage,1.0,0.8509581685066223
9587,grundlmühle,gundelsmühl,0.7438980937004089,1.0
9588,grundlog,standardfarbmodell,0.5778856873512268,0.6584256887435913
9589,grundschuin,grundschulen,0.9969688057899476,0.9813476204872132
9590,grundsetzlich,grundsätzlich,0.971131145954132,1.0
9591,grundvawoitungsebane,grundlegende,0.9999212622642516,0.9999959468841552
9592,grundvawoitungsebane,verwaltungsebene,0.6932070851325989,1.0
9593,grundwoatstejung,grundwortstellung,1.0,1.0
9594,grundäckergåss'n,grundäckergasse,1.0,1.0
9595,gruafa,gerufen,0.3616124093532562,0.8726362586021423
9596,groußraum,großraum,1.0,1.0
9597,großtanklöschfoahzeug,großtanklöschfahrzeug,1.0,1.0
9598,groußschifffoahtsweg,großschifffahrtsweg,0.9999996423721312,1.0
9599,groß'gebiet,gebiet,1.0,1.0
9600,groß'gebiet,großes,1.0,0.999979555606842
9601,groß'gmoafreies,gemeindefreies,1.0,0.9999999403953552
9602,groß'gmoafreies,großes,0.9999948740005492,0.999173939228058
9603,groß'n,großer,0.992891013622284,0.9999914765357972
9604,großbrauarei,großbrauerei,1.0,1.0
9605,großbreitenbronn,kleinbreitenbronn,1.0,1.0
9606,großbritannien,großbritanniens,1.0,1.0
9607,großbritannien,königreich,0.9999915957450868,0.994788646697998
9608,großer,große,0.9449474215507508,0.9986382722854614
9609,großgrundbsitza,großgrundbesitzer,1.0,1.0
9610,großlellenfelda,großlellenfelder,1.0,1.0
9611,großn,großem,0.9999993443489076,0.99967223405838
9612,großpoin,großpolen,1.0,1.0
9613,großrechna,großrechner,1.0,1.0
9614,großskuiptua,großskulptur,1.0,1.0
9615,großstod,großstadtgemeinde,0.9999953508377076,1.0
9616,gmoagemarkung,gemeindegemarkung,1.0,1.0
9617,gestoitung,gestaltung,0.6044336557388306,0.9476566314697266
9618,geruchslose,geruchlose,1.0,1.0
9619,gerätetreiba,gerätetreiber,1.0,1.0
9620,gerätn,geräten,0.9979230761528016,1.0
9621,geröj,geröll,1.0,1.0
9622,gesamtflechn,gesamtfläche,0.9999836087226868,1.0
9623,geschriebenstein,gschriebenstein,0.9910752177238464,0.9552416205406188
9624,geschrim,geschrieben,0.9997478127479552,0.9999468922615052
9625,geschrimm,geschrieben,0.9990982413291932,0.7727513313293457
9626,geschwindigkeitsfejdan,geschwindigkeitsfeldern,1.0,0.9999999403953552
9627,geschwindigkeitskomponentn,geschwindigkeitskomponenten,1.0,1.0
9628,gespiegelts,gespiegeltes,1.0,1.0
9629,gesäid,gestellt,0.8585365414619446,0.9104939103126526
9630,gmoagebietsreform,gebietsreform,0.9999797940254213,1.0
9631,gesäßs,gesäßes,1.0,1.0
9632,getödd,getötet,0.8381547927856445,0.8452591896057129
9633,gewekofa,gebelkofen,0.9984424710273744,1.0
9634,gewerkschoft,gewerkschaft,0.995127022266388,1.0
9635,gewichtn,gewichten,0.9999998211860656,1.0
9636,gewinna,gewinnen,0.966752290725708,0.9923280477523804
9637,gewoit,gewalt,0.711506187915802,0.9999381303787231
9638,gfeadat,gefördert,0.6920998692512512,0.9952141046524048
9639,gerodet,abholzten,1.0,0.9833943843841552
9640,geringa,geringer,0.9999989867210388,0.9993654489517212
9641,gerichtsboakeit,gerichtsbarkeit,0.9999846816062928,1.0
9642,gengeniwastejung,liste,0.8205861449241638,0.9999724626541138
9643,gengige,gängige,0.995999276638031,1.0
9644,gengprojekte,gegenprojekte,0.9999764561653136,1.0
9645,gengseitigkeit,gegenseitigkeit,0.9999986886978148,0.9999980330467224
9646,gengstond,gegenstand,0.8408058285713196,0.9997535943984984
9647,gengübaliengdn,gegenüberliegenden,0.685935378074646,0.999973714351654
9648,genossnschoftlicha,genossenschaftlicher,0.9954092502593994,1.0
9649,geofakton,geofaktoren,1.0,1.0
9650,geofaktorn,geofaktoren,1.0,1.0
9651,geograf,geographen,1.0,1.0
9652,geografischa,geographischen,0.9016444087028505,1.0
9653,geograpfischn,geographischen,0.9951304793357848,1.0
9654,geologn,geologen,1.0,1.0
9655,georgischn,georgischen,1.0,1.0
9656,georngberg,georgenberg,0.9027596712112428,0.9953271150588988
9657,geponsat,gesponsert,0.9999999403953552,1.0
9658,gericht,gerichts,1.0,0.9999999403953552
9659,gerichte,truppendienstgerichte,0.9999997615814208,0.9999999403953552
9660,gfittade,gefütterte,0.8165403604507446,0.9999950528144836
9661,gheans,gehören,0.5955522060394287,0.7920613884925842
9662,ghearandn,gehörende,0.9505742192268372,0.9998233914375304
9663,gheart,gehörte,0.8032312393188477,0.8565131425857544
9664,gheart,untersteht,0.996986448764801,0.999628245830536
9665,gheat,zählt,0.964945375919342,0.9160610437393188
9666,gheats,gehört,0.9566125273704528,0.9999890327453612
9667,gheatt,gehört,0.5535168051719666,0.9770746827125548
9668,ghed,gehört,0.7626986503601074,0.9965000748634338
9669,gheiradd,geheiratet,0.915678083896637,0.9993597865104676
9670,gheirat,geheiratet,0.9960395097732544,0.8980186581611633
9671,gheirat,heiratete,0.9605982303619384,0.8257961273193359
9672,ghoaßn,geheißen,0.9673723578453064,0.9999694228172302
9673,ghobt,worden,0.9378522038459778,0.9123072624206544
9674,ghod,initiiert,0.3288584649562835,0.9964099526405334
9675,gheands,gehörendes,0.9780560731887816,1.0
9676,gflossn,floss,0.959463119506836,0.9995202422142028
9677,gheanda,gehörender,0.7391045689582825,1.0
9678,gfoamdn,geformten,0.7736397385597229,1.0
9679,gfoamt,geformt,0.3489041030406952,0.9999908208847046
9680,gfoigsleit,gefolgsleuten,0.9299992322921752,0.9999982118606568
9681,gfootad,gefoltert,0.704456090927124,0.9999966025352478
9682,gfosste,gefasste,0.9999979734420776,0.999939262866974
9683,gfosstn,gefassten,0.9981967210769652,1.0
9684,gfrein,freu,0.3066552877426147,0.9870261549949646
9685,ghauena,gehauener,0.7279510498046875,1.0
9686,ghead'a,gehört,0.7589841485023499,0.9979453086853028
9687,ghean,bilden,0.4724229574203491,0.9985446333885192
9688,gengd,großraum,0.390095442533493,0.999768853187561
9689,gengbischof,gegenbischof,0.9999995827674866,1.0
9690,gefährdn,gefährden,1.0,1.0
9691,gegemnafois,gegebenenfalls,0.3467117547988891,0.9999167323112488
9692,gegenüba,gegenüber,0.9999901056289672,0.9898886680603028
9693,gegndruck,gegendruck,1.0,0.9999797940254213
9694,gegnkuitua,gegenkultur,0.9999603033065796,0.9989435076713562
9695,gegntäu,gegenstück,0.9485348463058472,0.9998926520347596
9696,gehat,gehört,0.9999998211860656,0.8917713165283203
9697,gehearn,gehören,0.9999983906745912,0.9071901440620422
9698,geheimvahandlunga,geheimverhandlungen,1.0,1.0
9699,geheimvatrog,geheimvertrag,1.0,1.0
9700,gehen,gehn,1.0,0.9979907870292664
9701,gehert,gehört,0.8055099844932556,0.7706167697906494
9702,gehngan,beläuft,0.6142435669898987,0.9976564645767212
9703,geht,erfolgt,0.9998986124992372,0.9999954104423524
9704,geht,setzt,0.8727434277534485,0.9999790191650392
9705,geht's,geht,1.0,1.0
9706,gehts,passiert,0.9299516677856444,0.9733463525772096
9707,gehöft,gehöftes,1.0,1.0
9708,gehöjz,gehölz,1.0,1.0
9709,geiersbeag,geiersberg,1.0,1.0
9710,gefundn,gefunden,0.5251221656799316,0.9926550984382628
9711,gebietsweise,abschnittsweise,1.0,1.0
9712,gebirgs,gebirges,1.0,1.0
9713,geborn,geboren,1.0,0.9999598860740662
9714,geborne,geborene,1.0,0.9306919574737548
9715,gebraichliche,gebräuchliche,0.9999999403953552,1.0
9716,gebraichlichn,gebräuchlichen,0.9961454272270204,1.0
9717,gebreichlich,gebräuchlich,1.0,1.0
9718,gebuatshaus,geburtshaus,1.0,1.0
9719,gebuatsnam,geburtsname,0.9999834895133972,1.0
9720,gebuatsoat,geburtsort,0.5379400253295898,0.999318778514862
9721,gedeihn,gedeihen,1.0,1.0
9722,gedenktofln,gedenktafeln,1.0,1.0
9723,gedenktåfe,gedenktafel,0.999999701976776,1.0
9724,geeignetn,geeigneten,0.9999998807907104,1.0
9725,geeinigt,einigten,1.0,0.9995889663696288
9726,geiersberg,geiersberges,1.0,1.0
9727,gemeinde,marktgemeinde,1.0,0.9999998807907104
9728,gemeindestroß,gemeindestraße,1.0,1.0
9729,gemeinsams,gemeinsames,1.0,1.0
9730,genaunnta,erwähnte,0.46204873919487,0.9999659061431884
9731,gendad,geändert,0.2532857954502105,0.9952185750007628
9732,genealogischn,genealogischen,1.0,1.0
9733,generalinspekteir,generalinspekteurs,1.0,1.0
9734,generalmajoa,generalmajor,1.0,0.999979555606842
9735,generian,generieren,0.9999995231628418,1.0
9736,generischn,generischen,1.0,1.0
9737,generoilistisch,generalistisch,0.9999999403953552,0.999986469745636
9738,generoisaniat,generalsaniert,1.0,0.9999999403953552
9739,generoisekretea,generalsekretärs,0.9341996312141418,0.9984906315803528
9740,genesee,genese,1.0,1.0
9741,genfasee,genfersee,0.9199857115745544,0.9999840259552002
9742,genfasee,genferseeregion,0.9894635677337646,0.9849151372909546
9743,genfersää,genfersee,0.9999988079071044,0.9999999403953552
9744,geng,beginnend,0.4120299816131592,0.7407779097557068
9745,gemeind'n,gemeinden,0.418035626411438,0.9393735527992249
9746,geislohergrobn,geislohergraben,1.0,1.0
9747,geistlicha,geistlicher,1.0,1.0
9748,geistlichn,geistlichen,1.0,1.0
9749,gejbn,gelben,0.9996204972267152,1.0
9750,gejd,geld,0.9907662272453308,0.4932317733764648
9751,gejdwert,geldwert,1.0,0.999963879585266
9752,geklead,geklärt,0.9761580228805542,1.0
9753,gekrümmta,gekrümmter,1.0,1.0
9754,gelengne,gelegene,0.7107731103897095,0.7458130717277527
9755,gemarkung,gemeinde,0.997334122657776,0.9994476437568665
9756,gemarkung,gemeindegebiet,1.0,1.0
9757,gemarkung,kernort,0.3398050367832184,0.949401319026947
9758,gemarkung,pfarrei,0.9995481371879578,0.9917182326316832
9759,gemarkungen,gemeindegebietes,0.9999992847442628,0.9996643662452698
9760,gemarkungsflech,gemarkungsfläche,1.0,1.0
9761,gemarkungsflächn,gemarkungsfläche,1.0,1.0
9762,gemarkungstei,gemarkungsteil,1.0,1.0
9763,gmoa,gemeindegemarkung,0.5597783327102661,0.9999272227287292
9764,gmoa,gemeindename,0.999324381351471,0.623256504535675
9765,gmoa,kommune,0.9854878783226012,1.0
